"4","2068629888","Sun Jun 07 14:25:01 PDT 2009","NO_QUERY","GlitzyGloss","@IamMaxatHotSpot well ofcourse! lol  i'm just not gonna follow ppl cuz some celeb tells me to lol, thats what i meant ;)"
"4","2068629915","Sun Jun 07 14:25:01 PDT 2009","NO_QUERY","Put_ur_feet_up","Cash in on your twitters  http://linkbee.com/SpareMoney #jobs  Sir Alan"
"4","2068629925","Sun Jun 07 14:25:02 PDT 2009","NO_QUERY","weeps","@BananasMel  try to rest as much as you can      sweet/fab/great dreams."
"4","2068629993","Sun Jun 07 14:25:02 PDT 2009","NO_QUERY","ialejandro","@FindingKristy I forgive you, like the new photo. "
"4","2068630012","Sun Jun 07 14:25:02 PDT 2009","NO_QUERY","heathzilla2013","Getting ready to go to church! "
"4","2068630017","Sun Jun 07 14:25:02 PDT 2009","NO_QUERY","LWDRUDY","@Demxx ☺ dont do a thing till i am there. "
"4","2068630062","Sun Jun 07 14:25:02 PDT 2009","NO_QUERY","tomer","@yosit זה חדש בעיר הזו? "
"4","2068630094","Sun Jun 07 14:25:03 PDT 2009","NO_QUERY","kirankhanom","I am so awesome I tweet from Canada "
"4","2068630157","Sun Jun 07 14:25:03 PDT 2009","NO_QUERY","StregaLilly","I &lt;3 animal crossing  wish my town irl was like that coz it makes me happy. And wen it stops making me happy i turn it off"
"4","2068630203","Sun Jun 07 14:25:05 PDT 2009","NO_QUERY","minfrin","is sweltering in the LA heat, waiting for the plane to LHR. Jetlag, here we come "
"4","2068630246","Sun Jun 07 14:25:03 PDT 2009","NO_QUERY","passionkisses","Check this out!! @passionkisses http://bit.ly/JWCXf that one... and www.whoisjimmystone.com  (via @scottneumyer)"
"4","2068630278","Sun Jun 07 14:25:04 PDT 2009","NO_QUERY","Lorling","@PianoGeek You're confusing me now  do you mean the pics of the drawers? The 2nd pic is apparently the one put together."
"4","2068630332","Sun Jun 07 14:25:04 PDT 2009","NO_QUERY","SeviDesigns","@zoesbagboutique I love the Carnival print so fun. I have a little bit of it in my stash "
"4","2068630361","Sun Jun 07 14:25:04 PDT 2009","NO_QUERY","zareena","speedracer is the best movie ever; cuz i said so; cuz it rox. "
"4","2068630479","Sun Jun 07 14:25:05 PDT 2009","NO_QUERY","sycamores","got him a few little things at Archimage. he is a happy creature. "
"4","2068630528","Sun Jun 07 14:25:05 PDT 2009","NO_QUERY","Real4Real","@ShaynaD Cool. See you made my day better.  Still waiting on that follow though..lol"
"4","2068630706","Sun Jun 07 14:25:06 PDT 2009","NO_QUERY","mattzoo3","I got my kingdom hearts shirt  the back of my foot is bleeding 4rm my shoe just picked up anaisas dad on our way home fun day "
"4","2068630755","Sun Jun 07 14:25:06 PDT 2009","NO_QUERY","ally_wilson","8D 8D that was so nice. Best phone call i've ever had. Love you Caitlin  xxxxxxxxxxxx"
"4","2068630798","Sun Jun 07 14:25:07 PDT 2009","NO_QUERY","Hey_Bradshaw","Hey John Fogerty tweeted me back. Called me &quot;Bradley&quot;  He's touring western Canada."
"4","2068630821","Sun Jun 07 14:25:07 PDT 2009","NO_QUERY","natneagle","WOOO HOOO!! I am the proud new owner of OPI's Get in Lime thanks to EBAY  only paid $5.45 KICK ASS"
"4","2068630845","Sun Jun 07 14:25:07 PDT 2009","NO_QUERY","howesma","shepherds pie with melted cheese on top was awesome, still some left but hurry up if you want some "
"4","2068630902","Sun Jun 07 14:25:07 PDT 2009","NO_QUERY","erinbrumleve","@GriStudios  Thanks! I will make it a point to come visit you guys on Santa Fe "
"4","2068630986","Sun Jun 07 14:25:08 PDT 2009","NO_QUERY","cobrafan73","@FUCKCITY thats awesome "
"4","2068631033","Sun Jun 07 14:25:08 PDT 2009","NO_QUERY","stevieg69","@Caitlin182 Goodnight. Enjoy 1st day of 3rd year tomorrow "
"4","2068631101","Sun Jun 07 14:25:08 PDT 2009","NO_QUERY","lauramoorcroft","@butler17 ahhhhh, they look larvely dear "
"4","2068631149","Sun Jun 07 14:25:09 PDT 2009","NO_QUERY","guyno","@ralasdair Yes I am... it's great. You came up under a #eu09 search "
"4","2068631161","Sun Jun 07 14:25:09 PDT 2009","NO_QUERY","Lyndzz","@cyberwezz  I know you can do it!! Just go to direct messages and click "
"4","2068631264","Sun Jun 07 14:25:10 PDT 2009","NO_QUERY","BigCitySunshine","IM MAKING A NEW TWITTER  tell yew when its done "
"4","2068631302","Sun Jun 07 14:25:10 PDT 2009","NO_QUERY","cptnsrius","@WeAreTheUsed yes!! anxiously awaiting its arival "
"4","2068631308","Sun Jun 07 14:25:10 PDT 2009","NO_QUERY","brandi_lynne","@JasonArmbruster thanks "
"4","2068631338","Sun Jun 07 14:25:10 PDT 2009","NO_QUERY","whippetout","Tweeting off for the night. Have a good night/day "
"4","2068631345","Sun Jun 07 14:25:10 PDT 2009","NO_QUERY","samchuck5090","Watching Big Brother "
"4","2068631357","Sun Jun 07 14:25:10 PDT 2009","NO_QUERY","JenniPhurr123","@xclusivebrisky i absolutely LOVE your music and i'm always anxious for more "
"4","2068631394","Sun Jun 07 14:25:10 PDT 2009","NO_QUERY","wardrox","@sleepingagain going to have to follow @thePodcastle and listen to the show "
"4","2068631437","Sun Jun 07 14:25:10 PDT 2009","NO_QUERY","SuzyanneCMWM","As long as u come home to me.  and do everything else with me. Until the money situation would present itself."
"4","2068631507","Sun Jun 07 14:25:11 PDT 2009","NO_QUERY","YoungA2985","@DamaliXDares Follow me boo and I'll do the same "
"4","2068631544","Sun Jun 07 14:25:11 PDT 2009","NO_QUERY","matt_judkins","If you call my cell from an unknown number please leave a message. And no, I don't know how you'd know if you're an unknown number. "
"4","2068631571","Sun Jun 07 14:25:11 PDT 2009","NO_QUERY","atiyahtanaya","@ddlovato Sonny with a Marathon has been on all day in my house.. My Niece and nephews love ur show "
"4","2068631612","Sun Jun 07 14:25:12 PDT 2009","NO_QUERY","stephr22","surfer beach babe vibe  loves it   thanks guys "
"4","2068631642","Sun Jun 07 14:25:12 PDT 2009","NO_QUERY","VanitySuite","Kid Cudi: Super Boo  &quot;This that New New baby that  New New&quot;"
"4","2068631653","Sun Jun 07 14:25:12 PDT 2009","NO_QUERY","GabieeBaaabe","im eatinggg a sandwich! i had a really good weeekend hopw the week starts well to all twitters "
"4","2068631771","Sun Jun 07 14:25:12 PDT 2009","NO_QUERY","MissDiggs","I need a nap... Out spending time w/ the fam "
"4","2068631834","Sun Jun 07 14:25:13 PDT 2009","NO_QUERY","kimsherrell","The passionate love song, &quot;The Song of Songs&quot; composed by King Solomon. Ah, it's a real beauty, surely. ...  ... (via @mystatus_update)"
"4","2068631846","Sun Jun 07 14:25:13 PDT 2009","NO_QUERY","J355ICAA","On the way home from Jersey. Maine on tuesday! "
"4","2068631858","Sun Jun 07 14:25:13 PDT 2009","NO_QUERY","bekah_ann","having an AMAZING week with an AMAZING guy...cant wait for many more weeks like this! "
"4","2068631973","Sun Jun 07 14:25:14 PDT 2009","NO_QUERY","BikerFayKarla","is eating cereal.. breakfast "
"4","2068631988","Sun Jun 07 14:25:14 PDT 2009","NO_QUERY","Cadistra","@pikestaff Hey, that's really good! You should be proud! "
"4","2068632010","Sun Jun 07 14:25:14 PDT 2009","NO_QUERY","x0me880x","@ebassman Have a good show tonight! "
"4","2068632057","Sun Jun 07 14:25:16 PDT 2009","NO_QUERY","kellilovesjonas","didn't realize how big of a babeee @RyanSheckler is  .. showerrr.."
"4","2068632089","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","ErikaDisaster","@TraceCyrus No problem dude  I've been telling people 2 add u every Follow Friday. METRO 4EVER!!&lt;3"
"4","2068632094","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","J_DoDD","Dough boys! "
"4","2068632096","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","xjillybeansx","@dipsylee14 he he thanks i just was told  so excited... btw i love how u said oh my Jonas  &lt;3"
"4","2068632117","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","jo_nathan25","1st summer weekand.party.work.baseball.movies.work.double header game. Lay down  pretty busy weekand. That's how I roll"
"4","2068632124","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","Fascinating_Vic","::sigh:: No sense dwelling on the past..but I should look into classes on the weekends or something! I can still rock it! Ha ha! "
"4","2068632159","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","NikkiluvvsU","@SongzYuuup if you insist "
"4","2068632198","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","amylovatojonas","@Srahx3 ur welcome  ok goodnight!! thanks  i knew it would be i can't wait to see it!! "
"4","2068632206","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","humanremains","@mindwarp2 oops sorry it's 6 years old. Windows ME "
"4","2068632210","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","SabrinaLN","Well I havn't tweeted in a while  so yeah.. I'm with Court watching old movies &lt;3 . Gotta love disney!"
"4","2068632241","Sun Jun 07 14:25:15 PDT 2009","NO_QUERY","LouPimentel","@wolfchild59 oh you're an artist baby!!! You've done a few shows this year, so you will def fit in "
"4","2068632289","Sun Jun 07 14:25:16 PDT 2009","NO_QUERY","flying_mum","@pilotnl thanks for the reminder!  Yes He is!"
"4","2068632298","Sun Jun 07 14:25:16 PDT 2009","NO_QUERY","laineeey","FINALLY got my heels for grad.  "
"4","2068632384","Sun Jun 07 14:25:17 PDT 2009","NO_QUERY","wpstudios","hi there ppl  how are you all doing ?"
"4","2068632428","Sun Jun 07 14:25:17 PDT 2009","NO_QUERY","thousandoceans","@princessherb that's why you're so dazzling  "
"4","2068632440","Sun Jun 07 14:25:17 PDT 2009","NO_QUERY","brandi_lynne","@zrehman thanks  you too!"
"4","2068632482","Sun Jun 07 14:25:17 PDT 2009","NO_QUERY","meegs07","@jessehilton So how do u have too much fun??? its good that u had last night "
"4","2068632512","Sun Jun 07 14:25:17 PDT 2009","NO_QUERY","sunny525","@MJCUTLER Thanks! Glad you are enjoying my music choices!  "
"4","2068632531","Sun Jun 07 14:25:18 PDT 2009","NO_QUERY","AFtheAWESOMEone","@tracecyrus haha yay how about getting them to follow me? Haha. But seriously. "
"4","2068632725","Sun Jun 07 14:25:19 PDT 2009","NO_QUERY","RebeccaTaylor03","@ddlovato__ i was wondering...you still shooting camp rock 2 up in good old canada? "
"4","2068632742","Sun Jun 07 14:25:19 PDT 2009","NO_QUERY","MelodyASL4Life","I was just at church;both services were awesome...you could feel the presence of the Lord! Now I'm going to have dinner with my parents. "
"4","2068632758","Sun Jun 07 14:25:19 PDT 2009","NO_QUERY","Xirconnia","Sundays are mah drinkin' day. Yup. Not really, but it sounds good.  http://twitpic.com/6uxkc"
"4","2068632786","Sun Jun 07 14:25:19 PDT 2009","NO_QUERY","framingDANI","love riding in the car with shane  ahaha msi blaring with the windows down, betch!"
"4","2068632835","Sun Jun 07 14:25:20 PDT 2009","NO_QUERY","vivzan","@melapoo oh that's great! Censoring brought us the gem, &quot;mother chucklers!&quot; "
"4","2068632842","Sun Jun 07 14:25:20 PDT 2009","NO_QUERY","HeyTreeeee","@EBaldassari roll the fruit around in a little bit of flour. it keeps it from sinking "
"4","2068632879","Sun Jun 07 14:25:20 PDT 2009","NO_QUERY","BeckyKingston","really not in the mood for school tomorrow! but will just have to look forward to watching #WWDC when i get in! "
"4","2068632900","Sun Jun 07 14:25:20 PDT 2009","NO_QUERY","Eskimimi","@Costelloscope advanced than a bunch of racists.  Hi, by the way   Mimi :oD"
"4","2068633045","Sun Jun 07 14:25:21 PDT 2009","NO_QUERY","Vixen_power","@J_Dilla85 Thanks for add....online friend....now come over and rub my knees "
"4","2068633151","Sun Jun 07 14:25:21 PDT 2009","NO_QUERY","rebeccadawnxo","getting ready for soccer. "
"4","2068633185","Sun Jun 07 14:25:22 PDT 2009","NO_QUERY","breakfasttweets","Just watched Napoleon.  Who wants to come over for dinner?... we're having breakfast. http://twitter.com/Blairzy/statuses/2068619249"
"4","2068633222","Sun Jun 07 14:25:22 PDT 2009","NO_QUERY","OVERLANDTHEBOOK","@sarahstanley Sarah, thanks for following me...just for that, I'm going to walk my dog "
"4","2068633274","Sun Jun 07 14:25:22 PDT 2009","NO_QUERY","blogologue","Just saw Isak kick inside Hilde's belly for the first time.  "
"4","2068633292","Sun Jun 07 14:25:22 PDT 2009","NO_QUERY","taraw07","@jordanknight i Voted...Voted...Voted!!!  Love Ya!"
"4","2068633352","Sun Jun 07 14:25:23 PDT 2009","NO_QUERY","FuturePresent","what a wonderful day, digging up weeds on our veg plot, followed by a surprise visit and dinner "
"4","2068633366","Sun Jun 07 14:25:23 PDT 2009","NO_QUERY","saamm","watching The Holiday... best movie ever  "
"4","2068633377","Sun Jun 07 14:25:23 PDT 2009","NO_QUERY","developar","@muscati if u told me I would copy it 4 u "
"4","2068648854","Sun Jun 07 14:27:05 PDT 2009","NO_QUERY","lopeza201","on the block with my babes @rrs1stlady and the guys.... gettin our drink on.... oh how I love the summer "
"4","2068648879","Sun Jun 07 14:27:05 PDT 2009","NO_QUERY","lyrezasaur","i'm going to the mall. :p i think jesse's mad at me. :o ahmm, you should buy my 8x gauges "
"4","2068648971","Sun Jun 07 14:27:06 PDT 2009","NO_QUERY","toin9898","@benjaminfolds http://twitpic.com/6uth1 - What a beautiful Staffy  She's beautiful"
"4","2068649005","Sun Jun 07 14:27:06 PDT 2009","NO_QUERY","RaiFelix","Geez It was hot today and cold yesterday!  What's up with the weird weather?! Can't it just stay warm everyday? that would b nice "
"4","2068649040","Sun Jun 07 14:27:06 PDT 2009","NO_QUERY","SeelenaGoomez","Spending the day with momma still ! "
"4","2068649105","Sun Jun 07 14:27:06 PDT 2009","NO_QUERY","Carlynhaaaa","Now I'm listening Patd "
"4","2068649111","Sun Jun 07 14:27:06 PDT 2009","NO_QUERY","tdro","Just hearing anything from the soundtrack to Amelie makes me smile.  "
"4","2068649139","Sun Jun 07 14:27:07 PDT 2009","NO_QUERY","ilovehiroko","Just saw a cute guy at church! "
"4","2068649152","Sun Jun 07 14:27:07 PDT 2009","NO_QUERY","FRENCYloveSEL","OUT FOR SCHOOL  i twit and share the happenings at school today. You rock! "
"4","2068649156","Sun Jun 07 14:27:07 PDT 2009","NO_QUERY","lindseymarck","enjoying time in pennsylvania  fun day at the beach w/the fam"
"4","2068649195","Sun Jun 07 14:27:07 PDT 2009","NO_QUERY","jimbobwaay","...got a little bit of a tan today.  what what. "
"4","2068649266","Sun Jun 07 14:27:07 PDT 2009","NO_QUERY","joshrupley","Poolside at the Mondrian. "
"4","2068649316","Sun Jun 07 14:27:08 PDT 2009","NO_QUERY","edshunnybunny","@KimPossible40 Do bad things come in threes???  You're on a roll... "
"4","2068649318","Sun Jun 07 14:27:08 PDT 2009","NO_QUERY","oh_kayyygraham","watching the Ole Miss game. HOTTY TODDY "
"4","2068649341","Sun Jun 07 14:27:08 PDT 2009","NO_QUERY","19sublime87","Feels good to be home "
"4","2068649397","Sun Jun 07 14:27:08 PDT 2009","NO_QUERY","myfriendamy","@bookingmama yeah me too.  I&quot;m defying it all and reading just for fun anyway. "
"4","2068649518","Sun Jun 07 14:27:09 PDT 2009","NO_QUERY","iLivebymusic","loving the bebo homepage at the moment "
"4","2068649582","Sun Jun 07 14:27:09 PDT 2009","NO_QUERY","ginapedrotti","is going for a long cold walk to albany now "
"4","2068649640","Sun Jun 07 14:27:10 PDT 2009","NO_QUERY","itsandre13","@georginaisback uuuu georgy cant wait to meet u!!! we r gonna have a lot of fun togetheer! u must kill some person!! lol "
"4","2068649688","Sun Jun 07 14:27:10 PDT 2009","NO_QUERY","mindyourgap","never seen so many Arrrr's since I played Monkey Island  But hey, The Pirate Party got over 7%, which is roughly 640k votes."
"4","2068649703","Sun Jun 07 14:27:10 PDT 2009","NO_QUERY","leonardocsouza","@SEOAly That makes it even more perfect! I always say that rainy days are the best for movies, especially those that bring good memories "
"4","2068649743","Sun Jun 07 14:27:10 PDT 2009","NO_QUERY","JapinhaRockGirl","'Be stronger till end&quot; this my new song! "
"4","2068649763","Sun Jun 07 14:27:11 PDT 2009","NO_QUERY","chaz81","@sampan22 @Nusretnina @nikkikikicoco @gillianre Good Luck girlies have a fab time "
"4","2068649819","Sun Jun 07 14:27:11 PDT 2009","NO_QUERY","luizmn","day off awesome today! shopping with mommy "
"4","2068649852","Sun Jun 07 14:27:11 PDT 2009","NO_QUERY","itsmay_yay","@Batman_2000 hi Felipe "
"4","2068649863","Sun Jun 07 14:27:11 PDT 2009","NO_QUERY","pumpkinzero","Yay for not seeing NIN all by my lonesome maybe "
"4","2068649864","Sun Jun 07 14:27:11 PDT 2009","NO_QUERY","jessicannamaria","@musicislife2010 haha, that's okay  I'll just read it in the morning with my cereals "
"4","2068649874","Sun Jun 07 14:27:11 PDT 2009","NO_QUERY","tehmagictoast","@ipsemdipsem thanks for all the blankets!  &lt;3"
"4","2068649919","Sun Jun 07 14:27:12 PDT 2009","NO_QUERY","nancy91","Still ridiculously happy! "
"4","2068649993","Sun Jun 07 14:27:12 PDT 2009","NO_QUERY","mads1212","out with jimbob  text meee !"
"4","2068650029","Sun Jun 07 14:27:12 PDT 2009","NO_QUERY","jasondiamond","@schnittman whoa thanks for the props mr. Hollyn. A very big compliment coming from you. "
"4","2068650030","Sun Jun 07 14:27:12 PDT 2009","NO_QUERY","hareesun","@mreako Good news! I did it  Just saving and getting ready to upload everything i took for you "
"4","2068650091","Sun Jun 07 14:27:13 PDT 2009","NO_QUERY","emma00179","Im off to watch everything ive recorded tonight  Night Tweetheads  xo"
"4","2068650104","Sun Jun 07 14:27:13 PDT 2009","NO_QUERY","shellchum","going for a long walk!! "
"4","2068650151","Sun Jun 07 14:27:13 PDT 2009","NO_QUERY","ayy_meier","box seats at the altoona curve with the family and the neighbors  haha."
"4","2068650158","Sun Jun 07 14:27:13 PDT 2009","NO_QUERY","craaapy","watching movies with keith and gorditoe. "
"4","2068650184","Sun Jun 07 14:27:13 PDT 2009","NO_QUERY","aimeesblog","@supertoyz http://twitpic.com/6up67 - Oh my goodness, that's some cuteness. "
"4","2068650198","Sun Jun 07 14:27:13 PDT 2009","NO_QUERY","Juliette_Marie","I'll bring Religulous on Tues! "
"4","2068650251","Sun Jun 07 14:27:14 PDT 2009","NO_QUERY","karmenloveshugs","@davidleibrandt well, now i do . "
"4","2068650369","Sun Jun 07 14:27:15 PDT 2009","NO_QUERY","littlehouse13","Okay it's 11pm in Madrid. Gotta hit the hay! TTYL!!! "
"4","2068650371","Sun Jun 07 14:27:15 PDT 2009","NO_QUERY","haywatt","good mood, great day  going to melanies."
"4","2068650413","Sun Jun 07 14:27:15 PDT 2009","NO_QUERY","malimi","@THEREALMISCHA Just leave a comment under the picture if you like to have one. Please do that favor for me! "
"4","2068650442","Sun Jun 07 14:27:15 PDT 2009","NO_QUERY","jenp2","#apprentice. And @wossy steals the best line of the show re Gordon brown "
"4","2068650447","Sun Jun 07 14:27:15 PDT 2009","NO_QUERY","Tarnimus","Trying out zensify on the iPhone. Got some very cool features, hope they plan to expand it! Need my Tweetie functionality dammit "
"4","2068650518","Sun Jun 07 14:27:15 PDT 2009","NO_QUERY","keza34","@Dojie yep seriously i know.lol  xoxox"
"4","2068650536","Sun Jun 07 14:27:16 PDT 2009","NO_QUERY","elaboratedream","@DjDick1975 a simple lump of meat with a central nervesystem LoL!sorry guys "
"4","2068650549","Sun Jun 07 14:27:16 PDT 2009","NO_QUERY","Pearls83","@katyperry omg I was looking for that movie last night  good movie!"
"4","2068650555","Sun Jun 07 14:27:16 PDT 2009","NO_QUERY","BarelySeeAtAll","@Loz_zzz_zzz THAT is what I like hearing; I'm a First class SOLDIER, as far as am aware @Safer_Sephiroth thinks am doing well..watch out "
"4","2068650597","Sun Jun 07 14:27:16 PDT 2009","NO_QUERY","jarlbrendan","Clearing the clutter and re-organizing the office, in advance of an upcoming organzational restructuring. "
"4","2068650603","Sun Jun 07 14:27:16 PDT 2009","NO_QUERY","fire_heiress","says anyone in for a morning jog? come with me!! "
"4","2068650817","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","glassay","@RonHamp i hope! "
"4","2068650820","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","jdeyoe","Ok we're outta here, yeah it's only 45 minutes away but we gotta get our tickets from willcall "
"4","2068650826","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","supastar77","@jusJUBEE You "
"4","2068650849","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","ShelbyCobraaa","Magic Mountain! "
"4","2068650868","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","beristwicke","@Grindrod I'm afraid the biggest impression that that made on me was to make me want some chocolates "
"4","2068650888","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","katRcatT","We r getin ready for the best sleepover eva!!!   "
"4","2068650895","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","gdb_","@simpsonjulian Really it should stay there. People spent a lot of time writing exim, qmail and postfix for a reason "
"4","2068650918","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","JessSuperiorEnt","@djspanky If u say so mine lays down in my lap so I dont have problems with her  shes a good puppy"
"4","2068650942","Sun Jun 07 14:27:18 PDT 2009","NO_QUERY","RevScottie","Tools are all cleaned, organized, and put away. I'm sure they will be back out this week though "
"4","2068651032","Sun Jun 07 14:27:19 PDT 2009","NO_QUERY","rockgirl_","O Danny fazendo &quot;smack&quot;  *-* Eu ri com isso no show "
"4","2068651035","Sun Jun 07 14:27:19 PDT 2009","NO_QUERY","McShittyScooter","on the phone with Caitlyn "
"4","2068651038","Sun Jun 07 14:27:19 PDT 2009","NO_QUERY","n00dlepoodle","Wow... u havn't been on twitter for awhile... SCHOOL'S OUT!  Party!!!!!"
"4","2068651044","Sun Jun 07 14:27:19 PDT 2009","NO_QUERY","MoneyPeter","DAMN  Made an easy $210 this  hour. This is totally awesome!"
"4","2068651100","Sun Jun 07 14:27:19 PDT 2009","NO_QUERY","hauntedmansion1","@GizDX Yes she does. Hope whatever you guys had was nice "
"4","2068651105","Sun Jun 07 14:27:19 PDT 2009","NO_QUERY","RossBolton","That work out kicked my butt, the upshot I have a free personal trainer  http://myloc.me/2XbO"
"4","2068651116","Sun Jun 07 14:27:19 PDT 2009","NO_QUERY","ashlielynn","Ahh, got my Starbucks, windows down, listening to @LIVE105. &quot;Panic Switch&quot; has really grown on me "
"4","2068651177","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","Hargiteam_42","@Kimmy6313 Oh man, it was sooo sad, but good.  Wow.. I am watching L&amp;O: UK. LOLZ! "
"4","2068651181","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","GeneticGenesis","@flukewoman Well Said "
"4","2068651182","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","katiembraden","life is good "
"4","2068651185","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","joshtastic1","@xlad yes i made up a word  yes watch it "
"4","2068651189","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","wonderlandrawr","@ally13524 hey if you have a friend request on OMGPOP it's just little old me "
"4","2068651265","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","MarjieB","@KusmiTea Of course !!! See you en Août  !! "
"4","2068651273","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","tomasrestrepo","@noahsmark Just a tad lost among the ton of interfaces  Think I figured out how to deal with the text span to classify"
"4","2068651289","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","FuturePresent","i love surprises, the company of friends, the country and sunshine. on all those fronts, i struck lucky today "
"4","2068651314","Sun Jun 07 14:27:20 PDT 2009","NO_QUERY","RobinS06","@jeffbeacher Hello from OC!  I love Vegas"
"4","2068651339","Sun Jun 07 14:27:21 PDT 2009","NO_QUERY","NIKKISALYER","I'm thinking I really need to be in Cali right about now. Things that interest me most are over there "
"4","2068651385","Sun Jun 07 14:27:21 PDT 2009","NO_QUERY","nataliemarie10","@Scooper420 glad u guys had a good trip! Enjoy the rest of ur sunday "
"4","2068651431","Sun Jun 07 14:27:21 PDT 2009","NO_QUERY","alexpopovici","@maximaker Corect!  Dar o sa fie chin pt translatorii de-acolo: &quot;mumumu&quot;, &quot;dîng-dîng&quot; si spumele sunt cam greu de tradus "
"4","2068651437","Sun Jun 07 14:27:21 PDT 2009","NO_QUERY","snowjobb","@Patdabear Feel the beat!!! And give me that Boom Boom Pow "
"4","2068651452","Sun Jun 07 14:27:21 PDT 2009","NO_QUERY","berto_jabula","I have the house to myself. Peaceful. Tranquil. Silent.   ¡Él Berto!"
"4","2068651461","Sun Jun 07 14:27:21 PDT 2009","NO_QUERY","jasonauk","thorpe park tomo eeeeee "
"4","2068651477","Sun Jun 07 14:27:22 PDT 2009","NO_QUERY","SeviDesigns","Dinner making time "
"4","2068651521","Sun Jun 07 14:27:22 PDT 2009","NO_QUERY","TomIsGeek","Should be renewing my Xbox life Tomorrow "
"4","2068651538","Sun Jun 07 14:27:22 PDT 2009","NO_QUERY","Poynter_Jones_x","@gfalcone601 who won? i didnt watch it  x"
"4","2068651540","Sun Jun 07 14:27:22 PDT 2009","NO_QUERY","Crater","@tlalocman ya va twenty five or six to four "
"4","2068651578","Sun Jun 07 14:27:22 PDT 2009","NO_QUERY","JJhitz","@nurulhasanah I guess we can't.  That one got to ask boss why.   I guess we don't want to confuse people"
"4","2068651596","Sun Jun 07 14:27:22 PDT 2009","NO_QUERY","Tynaaa","@symphnysldr haha that's exactly what you do for me "
"4","2068651629","Sun Jun 07 14:27:23 PDT 2009","NO_QUERY","videosawyer","@danfaust And thank god for that. "
"4","2068651651","Sun Jun 07 14:27:23 PDT 2009","NO_QUERY","ramzography","@DManBossMan so you stopped using this then? LOL i can see why! the hype does die out ! I'm back on though!! "
